Match_ID,Player,Team,Runs,Balls,Strike_Rate,Wickets,Venue
M02012,Surya Kumar Yadav,MI,10,31,32.26,0,Eden Gardens
M02013,Shubman Gill,GT,25,40,62.5,2,Chinnaswamy
M02014,Jasprit Bumrah,MI,14,23,60.87,1,Eden Gardens
M02015,Rohit Sharma,MI,16,7,228.57,1,Wankhede
M02016,Virat Kohli,RCB,23,35,65.71,0,Chepauk
M02017,Ruturaj Gaikwad,CSK,18,17,105.88,1,Chinnaswamy
M02018,Virat Kohli,RCB,78,33,236.36,1,Chinnaswamy
M02019,Rohit Sharma,MI,34,11,309.09,1,Chinnaswamy
M02020,Ruturaj Gaikwad,CSK,17,22,77.27,2,Chinnaswamy
M02021,KL Rahul,LSG,0,22,0.0,2,Chepauk
M02022,Shubman Gill,GT,52,19,273.68,0,Chepauk
M02023,Rohit Sharma,MI,11,1,1100.0,1,Eden Gardens
M02024,Rohit Sharma,MI,30,29,103.45,1,Chinnaswamy
M02025,KL Rahul,LSG,42,29,144.83,3,Chinnaswamy
M02026,Surya Kumar Yadav,MI,37,13,284.62,0,Eden Gardens
M02027,Surya Kumar Yadav,MI,47,17,276.47,0,Eden Gardens
M02028,KL Rahul,LSG,45,21,214.29,3,Chepauk
M02029,Rohit Sharma,MI,31,7,442.86,1,Eden Gardens
M02030,Rohit Sharma,MI,19,33,57.58,0,Wankhede
M02031,Jasprit Bumrah,MI,60,7,857.14,1,Wankhede
M02032,KL Rahul,LSG,26,22,118.18,1,Wankhede
M02033,Ruturaj Gaikwad,CSK,55,18,305.56,0,Eden Gardens
M02034,Ravindra Jadeja,CSK,23,9,255.56,2,Chepauk
M02035,Rohit Sharma,MI,58,19,305.26,0,Wankhede
M02036,Shubman Gill,GT,26,26,100.0,0,Wankhede
M02037,Rohit Sharma,MI,14,29,48.28,1,Wankhede
M02038,Shubman Gill,GT,5,33,15.15,0,Eden Gardens
M02039,Ravindra Jadeja,CSK,20,30,66.67,3,Wankhede
M02040,KL Rahul,LSG,71,40,177.5,1,Eden Gardens
M02041,Shubman Gill,GT,39,6,650.0,3,Wankhede
M02042,Jasprit Bumrah,MI,35,29,120.69,3,Eden Gardens
M02043,KL Rahul,LSG,0,37,0.0,0,Chepauk
M02044,Shubman Gill,GT,52,19,273.68,3,Wankhede
M02045,Ravindra Jadeja,CSK,35,27,129.63,2,Eden Gardens
M02046,Shubman Gill,GT,40,25,160.0,0,Chinnaswamy
M02047,Rohit Sharma,MI,41,25,164.0,0,Wankhede
M02048,Jasprit Bumrah,MI,15,27,55.56,3,Chepauk
M02049,Surya Kumar Yadav,MI,12,18,66.67,0,Eden Gardens
M02050,Ravindra Jadeja,CSK,92,35,262.86,0,Chepauk
M02051,Rohit Sharma,MI,5,26,19.23,1,Wankhede
M02052,KL Rahul,LSG,2,29,6.9,1,Chinnaswamy
M02053,Ruturaj Gaikwad,CSK,45,32,140.62,1,Chepauk
M02054,Shubman Gill,GT,41,18,227.78,0,Chepauk
M02055,Ravindra Jadeja,CSK,14,37,37.84,3,Chepauk
M02056,Surya Kumar Yadav,MI,56,28,200.0,0,Chinnaswamy
M02057,Virat Kohli,RCB,30,19,157.89,0,Chepauk
M02058,Surya Kumar Yadav,MI,58,31,187.1,2,Wankhede
M02059,Virat Kohli,RCB,48,28,171.43,0,Eden Gardens
M02060,Ravindra Jadeja,CSK,25,14,178.57,2,Eden Gardens
M02061,Shubman Gill,GT,41,40,102.5,0,Chepauk
M02062,Shubman Gill,GT,30,26,115.38,0,Eden Gardens
M02063,Surya Kumar Yadav,MI,36,22,163.64,1,Wankhede
M02064,Ravindra Jadeja,CSK,0,38,0.0,0,Wankhede
M02065,Virat Kohli,RCB,0,24,0.0,0,Wankhede
M02066,Ravindra Jadeja,CSK,19,25,76.0,0,Wankhede
M02067,Surya Kumar Yadav,MI,19,4,475.0,1,Chinnaswamy
M02068,KL Rahul,LSG,0,11,0.0,3,Chinnaswamy
M02069,Ravindra Jadeja,CSK,53,25,212.0,1,Eden Gardens
M02070,Shubman Gill,GT,48,28,171.43,1,Eden Gardens
M02071,Jasprit Bumrah,MI,40,27,148.15,0,Wankhede
M02072,Jasprit Bumrah,MI,15,51,29.41,2,Chinnaswamy
M02073,Virat Kohli,RCB,29,43,67.44,0,Eden Gardens
M02074,Ruturaj Gaikwad,CSK,13,15,86.67,0,Chepauk
M02075,Shubman Gill,GT,40,7,571.43,2,Chinnaswamy
M02076,Rohit Sharma,MI,58,32,181.25,1,Chinnaswamy
M02077,Shubman Gill,GT,55,15,366.67,1,Eden Gardens
M02078,Shubman Gill,GT,12,23,52.17,2,Chepauk
M02079,KL Rahul,LSG,20,20,100.0,0,Wankhede
M02080,Surya Kumar Yadav,MI,0,48,0.0,3,Eden Gardens
M02081,Ravindra Jadeja,CSK,0,33,0.0,1,Chinnaswamy
M02082,Shubman Gill,GT,25,26,96.15,1,Chinnaswamy
M02083,Ruturaj Gaikwad,CSK,0,28,0.0,3,Chepauk
M02084,Surya Kumar Yadav,MI,0,6,0.0,2,Chepauk
M02085,Shubman Gill,GT,50,33,151.52,0,Chepauk
M02086,Virat Kohli,RCB,4,41,9.76,2,Wankhede
M02087,Rohit Sharma,MI,16,19,84.21,2,Eden Gardens
M02088,Shubman Gill,GT,10,32,31.25,0,Eden Gardens
M02089,Rohit Sharma,MI,27,25,108.0,0,Eden Gardens
M02090,Ravindra Jadeja,CSK,0,3,0.0,2,Chinnaswamy
M02091,Surya Kumar Yadav,MI,76,10,760.0,1,Chinnaswamy
M02092,Jasprit Bumrah,MI,51,24,212.5,3,Chinnaswamy
M02093,KL Rahul,LSG,9,21,42.86,0,Wankhede
M02094,Shubman Gill,GT,72,25,288.0,0,Chinnaswamy
M02095,KL Rahul,LSG,39,16,243.75,1,Eden Gardens
M02096,Virat Kohli,RCB,32,23,139.13,0,Chinnaswamy
M02097,Jasprit Bumrah,MI,28,34,82.35,0,Chinnaswamy
M02098,Ruturaj Gaikwad,CSK,87,19,457.89,1,Chinnaswamy
M02099,Rohit Sharma,MI,6,25,24.0,0,Chinnaswamy
M02100,Shubman Gill,GT,32,35,91.43,2,Wankhede
M02101,Jasprit Bumrah,MI,55,15,366.67,2,Eden Gardens
M02102,Jasprit Bumrah,MI,38,43,88.37,1,Chinnaswamy
M02103,KL Rahul,LSG,22,33,66.67,1,Eden Gardens
M02104,Jasprit Bumrah,MI,0,19,0.0,1,Eden Gardens
M02105,Surya Kumar Yadav,MI,12,35,34.29,1,Chepauk
M02106,Jasprit Bumrah,MI,97,17,570.59,0,Wankhede
M02107,Ruturaj Gaikwad,CSK,56,30,186.67,0,Eden Gardens
M02108,Rohit Sharma,MI,21,29,72.41,0,Chinnaswamy
M02109,Jasprit Bumrah,MI,33,6,550.0,0,Chepauk
M02110,Jasprit Bumrah,MI,0,15,0.0,1,Chepauk
M02111,Ravindra Jadeja,CSK,13,30,43.33,0,Wankhede
M02112,Ruturaj Gaikwad,CSK,22,27,81.48,3,Eden Gardens
M02113,Rohit Sharma,MI,53,24,220.83,0,Chepauk
M02114,Rohit Sharma,MI,43,20,215.0,2,Chinnaswamy
M02115,Jasprit Bumrah,MI,22,6,366.67,3,Chepauk
M02116,Jasprit Bumrah,MI,56,24,233.33,3,Eden Gardens
M02117,Jasprit Bumrah,MI,46,32,143.75,0,Eden Gardens
M02118,Shubman Gill,GT,28,26,107.69,1,Eden Gardens
M02119,Jasprit Bumrah,MI,27,22,122.73,1,Chepauk
M02120,Jasprit Bumrah,MI,33,30,110.0,2,Wankhede
M02121,KL Rahul,LSG,60,37,162.16,0,Wankhede
M02122,Ravindra Jadeja,CSK,18,14,128.57,1,Chepauk
M02123,Rohit Sharma,MI,69,32,215.62,0,Wankhede
M02124,Rohit Sharma,MI,31,28,110.71,1,Chepauk
M02125,Surya Kumar Yadav,MI,25,21,119.05,0,Chepauk
M02126,Jasprit Bumrah,MI,0,16,0.0,0,Eden Gardens
M02127,Surya Kumar Yadav,MI,94,15,626.67,0,Wankhede
M02128,KL Rahul,LSG,14,33,42.42,1,Chinnaswamy
M02129,KL Rahul,LSG,34,26,130.77,3,Chinnaswamy
M02130,Jasprit Bumrah,MI,67,39,171.79,0,Chepauk
M02131,Jasprit Bumrah,MI,20,26,76.92,1,Wankhede
M02132,Ravindra Jadeja,CSK,23,32,71.88,0,Eden Gardens
M02133,Shubman Gill,GT,34,19,178.95,1,Eden Gardens
M02134,KL Rahul,LSG,51,26,196.15,0,Chepauk
M02135,Virat Kohli,RCB,23,43,53.49,3,Chinnaswamy
M02136,Ruturaj Gaikwad,CSK,11,34,32.35,3,Chepauk
M02137,KL Rahul,LSG,93,21,442.86,0,Chepauk
M02138,Ravindra Jadeja,CSK,0,23,0.0,1,Chepauk
M02139,Virat Kohli,RCB,9,35,25.71,3,Eden Gardens
M02140,Ruturaj Gaikwad,CSK,7,37,18.92,1,Chepauk
M02141,Ravindra Jadeja,CSK,25,9,277.78,0,Wankhede
M02142,Rohit Sharma,MI,29,23,126.09,0,Eden Gardens
M02143,Surya Kumar Yadav,MI,26,2,1300.0,1,Wankhede
M02144,Shubman Gill,GT,29,27,107.41,1,Chinnaswamy
M02145,Virat Kohli,RCB,0,31,0.0,0,Wankhede
M02146,Ravindra Jadeja,CSK,34,30,113.33,0,Chinnaswamy
M02147,Jasprit Bumrah,MI,28,40,70.0,0,Chepauk
M02148,Shubman Gill,GT,35,13,269.23,1,Chepauk
M02149,KL Rahul,LSG,32,17,188.24,2,Chepauk
M02150,Jasprit Bumrah,MI,28,24,116.67,0,Wankhede
M02151,Shubman Gill,GT,54,22,245.45,3,Chinnaswamy
M02152,Shubman Gill,GT,25,32,78.12,0,Eden Gardens
M02153,Jasprit Bumrah,MI,76,24,316.67,0,Chepauk
M02154,Rohit Sharma,MI,80,20,400.0,2,Chepauk
M02155,KL Rahul,LSG,85,29,293.1,0,Chinnaswamy
M02156,Virat Kohli,RCB,43,28,153.57,0,Eden Gardens
M02157,Rohit Sharma,MI,49,32,153.12,1,Chepauk
M02158,Virat Kohli,RCB,25,39,64.1,0,Chinnaswamy
M02159,KL Rahul,LSG,21,37,56.76,2,Wankhede
M02160,Rohit Sharma,MI,59,32,184.38,0,Eden Gardens
M02161,KL Rahul,LSG,12,32,37.5,1,Chinnaswamy
M02162,Ruturaj Gaikwad,CSK,73,28,260.71,0,Chinnaswamy
M02163,Ravindra Jadeja,CSK,0,18,0.0,1,Chepauk
M02164,Surya Kumar Yadav,MI,52,21,247.62,0,Chepauk
M02165,Rohit Sharma,MI,0,21,0.0,0,Wankhede
M02166,Rohit Sharma,MI,65,25,260.0,0,Eden Gardens
M02167,KL Rahul,LSG,24,31,77.42,3,Wankhede
M02168,Shubman Gill,GT,0,40,0.0,0,Chinnaswamy
M02169,Jasprit Bumrah,MI,34,13,261.54,3,Eden Gardens
M02170,Jasprit Bumrah,MI,0,30,0.0,1,Chinnaswamy
M02171,Surya Kumar Yadav,MI,23,10,230.0,1,Wankhede
M02172,Rohit Sharma,MI,0,34,0.0,2,Wankhede
M02173,Surya Kumar Yadav,MI,28,17,164.71,1,Chepauk
M02174,Shubman Gill,GT,45,34,132.35,2,Wankhede
M02175,KL Rahul,LSG,12,18,66.67,3,Chepauk
M02176,Surya Kumar Yadav,MI,0,19,0.0,0,Eden Gardens
M02177,Jasprit Bumrah,MI,13,24,54.17,1,Chepauk
M02178,KL Rahul,LSG,59,20,295.0,0,Chepauk
M02179,Ravindra Jadeja,CSK,26,36,72.22,0,Eden Gardens
M02180,KL Rahul,LSG,20,42,47.62,0,Wankhede
M02181,Surya Kumar Yadav,MI,51,24,212.5,0,Wankhede
M02182,Jasprit Bumrah,MI,51,38,134.21,3,Eden Gardens
M02183,Ruturaj Gaikwad,CSK,43,31,138.71,1,Wankhede
M02184,Shubman Gill,GT,39,27,144.44,0,Eden Gardens
M02185,Jasprit Bumrah,MI,32,30,106.67,0,Wankhede
M02186,KL Rahul,LSG,34,30,113.33,0,Eden Gardens
M02187,KL Rahul,LSG,75,28,267.86,1,Wankhede
M02188,Jasprit Bumrah,MI,20,17,117.65,3,Chepauk
M02189,Rohit Sharma,MI,26,18,144.44,2,Chepauk
M02190,Surya Kumar Yadav,MI,56,24,233.33,1,Eden Gardens
M02191,KL Rahul,LSG,51,19,268.42,0,Eden Gardens
M02192,Virat Kohli,RCB,44,39,112.82,0,Wankhede
M02193,Rohit Sharma,MI,42,46,91.3,2,Chepauk
M02194,Surya Kumar Yadav,MI,11,24,45.83,1,Chepauk
M02195,Ravindra Jadeja,CSK,28,22,127.27,0,Chepauk
M02196,Ruturaj Gaikwad,CSK,57,15,380.0,0,Wankhede
M02197,KL Rahul,LSG,0,24,0.0,0,Chinnaswamy
M02198,Virat Kohli,RCB,37,21,176.19,0,Wankhede
M02199,Surya Kumar Yadav,MI,0,25,0.0,0,Wankhede
M02200,Jasprit Bumrah,MI,0,17,0.0,2,Wankhede
M02201,Ruturaj Gaikwad,CSK,18,24,75.0,0,Wankhede
M02202,Virat Kohli,RCB,0,28,0.0,0,Wankhede
M02203,KL Rahul,LSG,40,27,148.15,1,Eden Gardens
M02204,Shubman Gill,GT,59,28,210.71,0,Eden Gardens
M02205,Shubman Gill,GT,20,24,83.33,1,Wankhede
M02206,Shubman Gill,GT,23,29,79.31,1,Eden Gardens
M02207,Rohit Sharma,MI,13,5,260.0,1,Chepauk
M02208,KL Rahul,LSG,19,26,73.08,1,Chinnaswamy
M02209,Shubman Gill,GT,43,14,307.14,1,Wankhede
M02210,Shubman Gill,GT,19,27,70.37,0,Wankhede
M02211,Ravindra Jadeja,CSK,14,19,73.68,1,Eden Gardens
M02212,Ravindra Jadeja,CSK,78,12,650.0,2,Wankhede
M02213,Ruturaj Gaikwad,CSK,0,17,0.0,1,Eden Gardens
M02214,Ravindra Jadeja,CSK,16,25,64.0,0,Chepauk
M02215,KL Rahul,LSG,26,28,92.86,1,Eden Gardens
M02216,Virat Kohli,RCB,11,12,91.67,1,Chinnaswamy
M02217,Shubman Gill,GT,43,24,179.17,0,Eden Gardens
M02218,Ruturaj Gaikwad,CSK,54,23,234.78,2,Chinnaswamy
M02219,Surya Kumar Yadav,MI,71,26,273.08,0,Chepauk
M02220,Ruturaj Gaikwad,CSK,66,13,507.69,3,Eden Gardens
M02221,Jasprit Bumrah,MI,59,39,151.28,0,Chepauk
M02222,Virat Kohli,RCB,62,21,295.24,1,Chinnaswamy
M02223,Rohit Sharma,MI,67,19,352.63,2,Chepauk
M02224,Ruturaj Gaikwad,CSK,30,12,250.0,1,Chinnaswamy
M02225,Surya Kumar Yadav,MI,30,27,111.11,2,Chinnaswamy
M02226,Rohit Sharma,MI,32,1,3200.0,0,Eden Gardens
M02227,Shubman Gill,GT,21,27,77.78,0,Chepauk
M02228,Ruturaj Gaikwad,CSK,86,42,204.76,0,Chinnaswamy
M02229,Ravindra Jadeja,CSK,39,30,130.0,0,Eden Gardens
M02230,Ravindra Jadeja,CSK,41,31,132.26,3,Chinnaswamy
M02231,Rohit Sharma,MI,14,38,36.84,2,Wankhede
M02232,Virat Kohli,RCB,28,28,100.0,2,Eden Gardens
M02233,Virat Kohli,RCB,0,3,0.0,1,Chepauk
M02234,KL Rahul,LSG,65,45,144.44,0,Wankhede
M02235,Ruturaj Gaikwad,CSK,65,25,260.0,1,Eden Gardens
M02236,Virat Kohli,RCB,42,25,168.0,1,Wankhede
M02237,Rohit Sharma,MI,34,17,200.0,0,Chinnaswamy
M02238,Surya Kumar Yadav,MI,59,26,226.92,0,Chinnaswamy
M02239,Ruturaj Gaikwad,CSK,24,49,48.98,3,Wankhede
M02240,KL Rahul,LSG,0,35,0.0,1,Chinnaswamy
M02241,Virat Kohli,RCB,65,18,361.11,2,Eden Gardens
M02242,Jasprit Bumrah,MI,41,14,292.86,1,Wankhede
M02243,Rohit Sharma,MI,51,27,188.89,1,Chinnaswamy
M02244,Ruturaj Gaikwad,CSK,0,15,0.0,2,Wankhede
M02245,Jasprit Bumrah,MI,32,35,91.43,0,Chepauk
M02246,Rohit Sharma,MI,75,9,833.33,1,Chinnaswamy
M02247,Shubman Gill,GT,16,38,42.11,2,Chinnaswamy
M02248,Virat Kohli,RCB,57,43,132.56,2,Wankhede
M02249,Jasprit Bumrah,MI,54,14,385.71,1,Chepauk
M02250,Virat Kohli,RCB,14,40,35.0,0,Eden Gardens
M02251,Jasprit Bumrah,MI,37,29,127.59,0,Chepauk
M02252,Ruturaj Gaikwad,CSK,57,26,219.23,0,Chinnaswamy
M02253,Rohit Sharma,MI,55,28,196.43,0,Chinnaswamy
M02254,Ravindra Jadeja,CSK,39,1,3900.0,2,Chinnaswamy
M02255,Shubman Gill,GT,1,31,3.23,3,Chepauk
M02256,Ravindra Jadeja,CSK,21,30,70.0,0,Chinnaswamy
M02257,KL Rahul,LSG,0,37,0.0,0,Eden Gardens
M02258,Rohit Sharma,MI,31,36,86.11,3,Chepauk
M02259,Rohit Sharma,MI,14,24,58.33,1,Eden Gardens
M02260,Ravindra Jadeja,CSK,34,35,97.14,0,Chinnaswamy
M02261,Virat Kohli,RCB,57,30,190.0,0,Chepauk
M02262,KL Rahul,LSG,27,34,79.41,1,Wankhede
M02263,Rohit Sharma,MI,56,8,700.0,0,Chepauk
M02264,Rohit Sharma,MI,6,31,19.35,0,Chinnaswamy
M02265,KL Rahul,LSG,36,20,180.0,1,Wankhede
M02266,Rohit Sharma,MI,24,47,51.06,0,Chinnaswamy
M02267,Virat Kohli,RCB,53,29,182.76,1,Wankhede
M02268,Ravindra Jadeja,CSK,9,37,24.32,3,Wankhede
M02269,Jasprit Bumrah,MI,36,39,92.31,0,Chinnaswamy
M02270,Ruturaj Gaikwad,CSK,47,16,293.75,2,Wankhede
M02271,KL Rahul,LSG,26,47,55.32,0,Eden Gardens
M02272,KL Rahul,LSG,31,17,182.35,0,Chinnaswamy
M02273,Virat Kohli,RCB,56,27,207.41,0,Wankhede
M02274,Jasprit Bumrah,MI,85,45,188.89,1,Chepauk
M02275,Ruturaj Gaikwad,CSK,24,28,85.71,0,Chinnaswamy
M02276,Shubman Gill,GT,51,23,221.74,0,Chepauk
M02277,KL Rahul,LSG,48,28,171.43,1,Eden Gardens
M02278,Rohit Sharma,MI,66,15,440.0,0,Wankhede
M02279,Ravindra Jadeja,CSK,16,32,50.0,2,Chinnaswamy
M02280,Ruturaj Gaikwad,CSK,0,28,0.0,1,Wankhede
M02281,Surya Kumar Yadav,MI,65,36,180.56,3,Chepauk
M02282,Shubman Gill,GT,53,21,252.38,3,Chepauk
M02283,Rohit Sharma,MI,14,27,51.85,0,Chepauk
M02284,KL Rahul,LSG,80,31,258.06,1,Eden Gardens
M02285,KL Rahul,LSG,64,23,278.26,1,Wankhede
M02286,Jasprit Bumrah,MI,44,8,550.0,1,Eden Gardens
M02287,Shubman Gill,GT,76,10,760.0,3,Chepauk
M02288,Rohit Sharma,MI,48,20,240.0,0,Chinnaswamy
M02289,Ruturaj Gaikwad,CSK,2,32,6.25,1,Eden Gardens
M02290,Rohit Sharma,MI,98,21,466.67,1,Eden Gardens
M02291,Shubman Gill,GT,74,37,200.0,0,Wankhede
M02292,KL Rahul,LSG,12,27,44.44,3,Chepauk
M02293,Ruturaj Gaikwad,CSK,38,33,115.15,1,Eden Gardens
M02294,Shubman Gill,GT,17,15,113.33,1,Eden Gardens
M02295,Rohit Sharma,MI,60,23,260.87,0,Chepauk
M02296,Ravindra Jadeja,CSK,34,22,154.55,1,Wankhede
M02297,Ravindra Jadeja,CSK,0,28,0.0,0,Wankhede
M02298,Ravindra Jadeja,CSK,9,28,32.14,2,Eden Gardens
M02299,KL Rahul,LSG,20,22,90.91,0,Chinnaswamy
M02300,KL Rahul,LSG,59,28,210.71,1,Chepauk
M02301,KL Rahul,LSG,53,24,220.83,0,Chinnaswamy
M02302,Jasprit Bumrah,MI,32,19,168.42,0,Chinnaswamy
M02303,Surya Kumar Yadav,MI,60,19,315.79,1,Chepauk
M02304,Shubman Gill,GT,51,36,141.67,1,Chepauk
M02305,Virat Kohli,RCB,1,13,7.69,0,Eden Gardens
M02306,Ruturaj Gaikwad,CSK,19,32,59.38,1,Chinnaswamy
M02307,Jasprit Bumrah,MI,34,30,113.33,1,Wankhede
M02308,Rohit Sharma,MI,4,16,25.0,1,Eden Gardens
M02309,Ravindra Jadeja,CSK,59,29,203.45,0,Wankhede
M02310,Ruturaj Gaikwad,CSK,72,32,225.0,3,Eden Gardens
M02311,Ravindra Jadeja,CSK,52,27,192.59,3,Chepauk
M02312,KL Rahul,LSG,58,20,290.0,0,Chepauk
M02313,Surya Kumar Yadav,MI,0,18,0.0,0,Chepauk
M02314,Jasprit Bumrah,MI,39,24,162.5,1,Eden Gardens
M02315,Surya Kumar Yadav,MI,34,34,100.0,0,Wankhede
M02316,Ravindra Jadeja,CSK,69,9,766.67,0,Eden Gardens
M02317,Surya Kumar Yadav,MI,30,16,187.5,0,Chepauk
M02318,Jasprit Bumrah,MI,46,46,100.0,1,Chepauk
M02319,Shubman Gill,GT,61,25,244.0,0,Wankhede
M02320,Jasprit Bumrah,MI,14,31,45.16,2,Eden Gardens
M02321,KL Rahul,LSG,72,41,175.61,2,Wankhede
M02322,KL Rahul,LSG,45,14,321.43,0,Wankhede
M02323,Ravindra Jadeja,CSK,48,33,145.45,2,Wankhede
M02324,Rohit Sharma,MI,27,22,122.73,3,Chepauk
M02325,Virat Kohli,RCB,9,32,28.12,0,Eden Gardens
M02326,Rohit Sharma,MI,33,22,150.0,0,Wankhede
M02327,Rohit Sharma,MI,34,27,125.93,1,Wankhede
M02328,Ravindra Jadeja,CSK,23,36,63.89,1,Chepauk
M02329,Shubman Gill,GT,17,23,73.91,2,Chepauk
M02330,Virat Kohli,RCB,46,17,270.59,3,Chinnaswamy
M02331,Ravindra Jadeja,CSK,0,38,0.0,0,Chepauk
M02332,Ruturaj Gaikwad,CSK,59,27,218.52,3,Chinnaswamy
M02333,KL Rahul,LSG,0,24,0.0,2,Chepauk
M02334,Ravindra Jadeja,CSK,51,19,268.42,1,Chepauk
M02335,Ravindra Jadeja,CSK,49,22,222.73,0,Chinnaswamy
M02336,Ruturaj Gaikwad,CSK,68,18,377.78,2,Chepauk
M02337,Ravindra Jadeja,CSK,48,31,154.84,0,Chepauk
M02338,Rohit Sharma,MI,38,11,345.45,0,Chepauk
M02339,Jasprit Bumrah,MI,22,5,440.0,0,Chinnaswamy
M02340,Surya Kumar Yadav,MI,46,47,97.87,0,Eden Gardens
M02341,Ravindra Jadeja,CSK,59,2,2950.0,0,Eden Gardens
M02342,Shubman Gill,GT,50,17,294.12,3,Eden Gardens
M02343,Virat Kohli,RCB,29,38,76.32,2,Wankhede
M02344,Rohit Sharma,MI,31,20,155.0,0,Wankhede
M02345,Virat Kohli,RCB,0,19,0.0,1,Chinnaswamy
M02346,Surya Kumar Yadav,MI,30,24,125.0,1,Eden Gardens
M02347,Ruturaj Gaikwad,CSK,58,31,187.1,1,Chinnaswamy
M02348,Surya Kumar Yadav,MI,46,16,287.5,1,Eden Gardens
M02349,Rohit Sharma,MI,25,19,131.58,1,Wankhede
M02350,Shubman Gill,GT,9,19,47.37,0,Wankhede
M02351,KL Rahul,LSG,35,10,350.0,3,Eden Gardens
M02352,Ruturaj Gaikwad,CSK,57,27,211.11,0,Chepauk
M02353,Surya Kumar Yadav,MI,26,25,104.0,0,Chepauk
M02354,Ruturaj Gaikwad,CSK,34,29,117.24,3,Wankhede
M02355,Ruturaj Gaikwad,CSK,35,29,120.69,3,Eden Gardens
M02356,Virat Kohli,RCB,62,6,1033.33,1,Chinnaswamy
M02357,Ravindra Jadeja,CSK,10,36,27.78,0,Chinnaswamy
M02358,KL Rahul,LSG,36,16,225.0,3,Chinnaswamy
M02359,Ruturaj Gaikwad,CSK,30,8,375.0,1,Eden Gardens
M02360,Virat Kohli,RCB,13,33,39.39,3,Wankhede
M02361,Ruturaj Gaikwad,CSK,105,31,338.71,1,Wankhede
M02362,Surya Kumar Yadav,MI,20,15,133.33,0,Wankhede
M02363,KL Rahul,LSG,0,27,0.0,2,Chepauk
M02364,Jasprit Bumrah,MI,74,11,672.73,0,Wankhede
M02365,Ravindra Jadeja,CSK,96,32,300.0,3,Eden Gardens
M02366,Shubman Gill,GT,9,33,27.27,2,Wankhede
M02367,Ruturaj Gaikwad,CSK,12,39,30.77,3,Eden Gardens
M02368,Jasprit Bumrah,MI,31,18,172.22,0,Chinnaswamy
M02369,Surya Kumar Yadav,MI,113,26,434.62,2,Eden Gardens
M02370,Shubman Gill,GT,39,14,278.57,1,Chepauk
M02371,Shubman Gill,GT,41,28,146.43,0,Chinnaswamy
M02372,Ravindra Jadeja,CSK,12,20,60.0,2,Chepauk
M02373,Virat Kohli,RCB,63,20,315.0,3,Eden Gardens
M02374,Rohit Sharma,MI,22,22,100.0,0,Wankhede
M02375,Jasprit Bumrah,MI,48,28,171.43,0,Chepauk
M02376,KL Rahul,LSG,29,31,93.55,0,Chinnaswamy
M02377,Jasprit Bumrah,MI,14,38,36.84,0,Wankhede
M02378,Jasprit Bumrah,MI,45,36,125.0,0,Chinnaswamy
M02379,Surya Kumar Yadav,MI,52,17,305.88,0,Chepauk
M02380,Virat Kohli,RCB,16,38,42.11,0,Chepauk
M02381,Rohit Sharma,MI,41,40,102.5,2,Wankhede
M02382,Surya Kumar Yadav,MI,11,18,61.11,0,Chepauk
M02383,Rohit Sharma,MI,42,41,102.44,0,Chinnaswamy
M02384,Ruturaj Gaikwad,CSK,20,23,86.96,2,Chinnaswamy
M02385,Jasprit Bumrah,MI,32,27,118.52,1,Eden Gardens
M02386,Shubman Gill,GT,73,9,811.11,0,Chepauk
M02387,Rohit Sharma,MI,0,29,0.0,1,Chinnaswamy
M02388,KL Rahul,LSG,51,28,182.14,0,Chepauk
M02389,KL Rahul,LSG,39,40,97.5,0,Chinnaswamy
M02390,Virat Kohli,RCB,77,27,285.19,1,Eden Gardens
M02391,Jasprit Bumrah,MI,62,19,326.32,2,Chepauk
M02392,Jasprit Bumrah,MI,30,23,130.43,0,Eden Gardens
M02393,Surya Kumar Yadav,MI,12,28,42.86,1,Chinnaswamy
M02394,Surya Kumar Yadav,MI,29,20,145.0,0,Wankhede
M02395,KL Rahul,LSG,48,37,129.73,1,Chinnaswamy
M02396,Virat Kohli,RCB,0,1,0.0,3,Eden Gardens
M02397,Surya Kumar Yadav,MI,70,32,218.75,0,Chinnaswamy
M02398,KL Rahul,LSG,44,12,366.67,1,Eden Gardens
M02399,Shubman Gill,GT,0,28,0.0,0,Wankhede
M02400,Shubman Gill,GT,10,14,71.43,1,Eden Gardens
M02401,Rohit Sharma,MI,28,16,175.0,0,Wankhede
M02402,Ruturaj Gaikwad,CSK,74,51,145.1,0,Eden Gardens
M02403,Surya Kumar Yadav,MI,46,7,657.14,0,Chinnaswamy
M02404,Virat Kohli,RCB,40,3,1333.33,0,Chinnaswamy
M02405,Ravindra Jadeja,CSK,60,27,222.22,1,Chinnaswamy
M02406,KL Rahul,LSG,82,33,248.48,0,Eden Gardens
M02407,Ravindra Jadeja,CSK,70,23,304.35,3,Chepauk
M02408,Shubman Gill,GT,57,30,190.0,1,Chepauk
M02409,Virat Kohli,RCB,26,45,57.78,0,Wankhede
M02410,Ravindra Jadeja,CSK,63,35,180.0,1,Eden Gardens
M02411,Ravindra Jadeja,CSK,39,30,130.0,0,Wankhede
M02412,Rohit Sharma,MI,7,1,700.0,3,Chepauk
M02413,Jasprit Bumrah,MI,1,4,25.0,1,Wankhede
M02414,Ruturaj Gaikwad,CSK,85,24,354.17,1,Wankhede
M02415,Ruturaj Gaikwad,CSK,61,28,217.86,0,Wankhede
M02416,Shubman Gill,GT,0,9,0.0,0,Chinnaswamy
